Omschrijvi,Naam,source,OBJECTID,UVID,BOUWWERKCO,AFSTOOTSTA,Shape_Leng,Shape_Area,EAN,Gebouwcode hoofdaansluiting,Gekoppelde aansluiting,Entity,Portefeuille,Naam Defensie,Bouwwerkfunctie,Adres,Postcode,Plaats,Contractcapaciteit,Aangevraagde Contractcapaciteit,Toekomstige contractcapaciteit,Maximaal piekvermogen,Verhoogde basislast,Vermogen laadpunten,WP vermogen,Max vermogen verbruik,Max ruimte verbruik,Oordeel verbruik,WP Zonnepanelen,Max ruimte opwek,Oordeel opwek,Projectnaam,Volgorde,Status_project,type_project_,Potentie,Planning,URL_projectpagina,RES_Regio,scope_omschrijving,Type_project_icon,Shape__Area,Shape__Length,cluster_id,lon,lat,geometry_wkt
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.866548718487288,52.05969776614389,POINT (5.866548718487288 52.05969776614389)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872512663893175,52.058879586086164,POINT (5.872512663893175 52.058879586086164)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.873706380650843,52.06123464839536,POINT (5.873706380650843 52.06123464839536)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872209889415452,52.06039471745748,POINT (5.872209889415452 52.06039471745748)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872160770609187,52.06025996186051,POINT (5.872160770609187 52.06025996186051)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872038264247811,52.05998520255226,POINT (5.872038264247811 52.05998520255226)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.871950071768845,52.05980022885295,POINT (5.871950071768845 52.05980022885295)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.8697896680808,52.0553557157249,POINT (5.8697896680808 52.0553557157249)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872527914067638,52.06090856604602,POINT (5.872527914067638 52.06090856604602)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.87440765839447,52.061462745617106,POINT (5.87440765839447 52.061462745617106)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.875336151189395,52.061844359256945,POINT (5.875336151189395 52.061844359256945)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872459680332006,52.06077065361421,POINT (5.872459680332006 52.06077065361421)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.8723117554642235,52.060651135795034,POINT (5.8723117554642235 52.060651135795034)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872147387349109,52.06018644851302,POINT (5.872147387349109 52.06018644851302)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872041169589516,52.05987845563282,POINT (5.872041169589516 52.05987845563282)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.872455070681035,52.060722450887255,POINT (5.872455070681035 52.060722450887255)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.866557239599142,52.04949930267771,POINT (5.866557239599142 52.04949930267771)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.87242047472597,52.06132129783013,POINT (5.87242047472597 52.06132129783013)
Juridische borging beperkingengebied,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.656072395742006,52.085666029042486,POINT Z (5.656072395742006 52.085666029042486 188.75)
Extra milieuruimte voor helikopteractiviteiten,MLT DEELEN,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.881902800200752,52.05897153232942,POINT (5.881902800200752 52.05897153232942)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.87617938195081,52.05885237099877,POINT (5.87617938195081 52.05885237099877)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.630368596600526,52.82566398188982,POINT (4.630368596600526 52.82566398188982)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.624686694203984,53.02519003086401,POINT (4.624686694203984 53.02519003086401)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.603467630557943,52.94057779951284,POINT (4.603467630557943 52.94057779951284)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.563369220977541,52.94802224469805,POINT (4.563369220977541 52.94802224469805)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.52889244143866,52.95701299297245,POINT (4.52889244143866 52.95701299297245)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.540056104514098,52.96785061063101,POINT (4.540056104514098 52.96785061063101)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.671077503934731,52.78378654153104,POINT (4.671077503934731 52.78378654153104)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.5160339378322165,52.92698781293961,POINT (4.5160339378322165 52.92698781293961)
Voorkeursalternatief uitbreiding zone,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.64024934862973,53.19027486206471,POINT (4.64024934862973 53.19027486206471)
Burgerluchtverkeer beperkte of verboden gebieden (Verboden voor open categorie),,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.215775308524967,53.74097036709195,POINT (5.215775308524967 53.74097036709195)
Voorkeursalternatief uitbreiding EHD42,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.4212860113774175,53.63208768608358,POINT (4.4212860113774175 53.63208768608358)
,A,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.1460987173252555,52.7926183981802,POINT (5.1460987173252555 52.7926183981802)
,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.190039398699105,52.850176884304744,POINT (5.190039398699105 52.850176884304744)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.1897766375464975,52.8503436643852,POINT (5.1897766375464975 52.8503436643852)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.1767145471651554,52.93367995424081,POINT (5.1767145471651554 52.93367995424081)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.179313506254759,52.93200270577686,POINT (5.179313506254759 52.93200270577686)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.189109260740607,52.93045481476686,POINT (5.189109260740607 52.93045481476686)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.20841872034176,52.92907439357911,POINT (5.20841872034176 52.92907439357911)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.212824346291457,52.929522130881274,POINT (5.212824346291457 52.929522130881274)
,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.219159427214016,52.92957478684167,POINT (5.219159427214016 52.92957478684167)
Burgerluchtverkeer beperkte of verboden gebieden (Verboden voor open categorie),,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.166326048330588,52.914634742358274,POINT (5.166326048330588 52.914634742358274)
,D,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.562013203320815,52.93059265306097,POINT (6.562013203320815 52.93059265306097)
,A,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.4873018199611465,52.94335390800942,POINT (6.4873018199611465 52.94335390800942)
,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.52096801801527,52.93081536941294,POINT (6.52096801801527 52.93081536941294)
,C,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.509171040667472,52.91295506118929,POINT (6.509171040667472 52.91295506118929)
,E,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.475451652754954,52.932035955093,POINT (6.475451652754954 52.932035955093)
,H,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.480373543912583,52.961096411031896,POINT (6.480373543912583 52.961096411031896)
,F,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.503403874788875,52.94549317489797,POINT (6.503403874788875 52.94549317489797)
,G,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.509175107135189,52.962478445698984,POINT (6.509175107135189 52.962478445698984)
,H,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.486066948934784,52.954900396609915,POINT (6.486066948934784 52.954900396609915)
,B en F,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6.520281110662369,52.9369513118773,POINT (6.520281110662369 52.9369513118773)
Uitbreiding van milieuruimte voor leerfaciliteiten,,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.77127559906331,52.963119697061174,POINT (4.77127559906331 52.963119697061174)
,Rood,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.624426128853074,51.2317488533713,POINT (5.624426128853074 51.2317488533713)
,Rood,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.605460347132986,51.245060701157094,POINT (5.605460347132986 51.245060701157094)
,Geel,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.620574649866633,51.23937255931202,POINT (5.620574649866633 51.23937255931202)
,Geel,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.630123091350037,51.237697947180884,POINT (5.630123091350037 51.237697947180884)
,Rood,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.619958586837863,51.2315964191079,POINT (5.619958586837863 51.2315964191079)
,Oranje,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.6201259999563655,51.237722193231164,POINT (5.6201259999563655 51.237722193231164)
,Geel,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.618341566358669,51.24459781928366,POINT (5.618341566358669 51.24459781928366)
,Oranje,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.613506266298326,51.24552231911601,POINT (5.613506266298326 51.24552231911601)
,Oranje,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.622580910084632,51.23575566687466,POINT (5.622580910084632 51.23575566687466)
,Oranje,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.6214901640769375,51.24033616143028,POINT (5.6214901640769375 51.24033616143028)
Voorkeursalternatief uitbreiding OT Weerterheide,D,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.619649447245469,51.241529942355974,POINT (5.619649447245469 51.241529942355974)
Voorkeursalternatief uitbreiding OT Weerterheide,C,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.651351447901784,51.27054335147819,POINT (5.651351447901784 51.27054335147819)
Voorkeursalternatief uitbreiding OT Weerterheide,B,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.612063968764391,51.27447540588187,POINT (5.612063968764391 51.27447540588187)
Bestaand defensieterrein,Nassau Dietz kazerne,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.6333593192593785,51.28622191700094,POINT (5.6333593192593785 51.28622191700094)
Bestaand defensieterrein,OT Weerterheide,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,5.623882869206732,51.255704209949705,POINT (5.623882869206732 51.255704209949705)
,VKA depot Markelo,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.502190491565831,52.20441550481061,POINT (6.502190491565831 52.20441550481061)
Voorkeursalternatief uitbreiding depot Markelo,VKA depot Markelo,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.5046594900569135,52.20425907852725,POINT (6.5046594900569135 52.20425907852725)
,veiligheidszone - defensiedepot 1,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.506370817391713,52.201399598542025,POINT (6.506370817391713 52.201399598542025)
,veiligheidszone - bevi,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.680068206443882,52.25598233497765,POINT (6.680068206443882 52.25598233497765)
,veiligheidszone - defensiedepot 2,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.5085174157143015,52.20152291920676,POINT (6.5085174157143015 52.20152291920676)
,VKA depot Markelo,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,6.508001877740157,52.2042273852981,POINT (6.508001877740157 52.2042273852981)
Uitbreiding gebruik van het complex,Mobilisatiecomplex Maaldrift,Locatiespecifiek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,4.42849732832746,52.15132817244909,POINT (4.42849732832746 52.15132817244909)
,,Energieproject,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energieroute Noord-Holland,2.0,Planfase,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/energieroute-noord-holland/default.aspx,RES Noord-Holland Noord en Noord-Holland Zuid,"De A9, A22, A5 en delen van de A2 en A1 over het trace vanaf Alkmaar tot en met Diemen",https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,98660235.2777748,176673.10514059433,-1,4.6644380875732185,52.44533153324335,POINT (4.6644380875732185 52.44533153324335)
,,Energieproject,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zonneroute A15,17.0,Verkenning,Zon op land,circa 25-75 Megawattpiek ,x,https://www.energieoprijksgrond.nl/projecten/zonneroute+a15+-+a38/default.aspx,RES Rotterdam Den Haag,Tracé vanaf Suurhoffbrug (Maasvlakte) tot aan de tunnel van de Noord (Ridderkerk),https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,59473199.822935104,106186.99059427869,-1,4.260269895542146,51.890957850920515,POINT (4.260269895542146 51.890957850920515)
,,Energieproject,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energiecorridor Betuweroute A15,19.0,Verkenning,Zon op land,circa 60-70 MWp,x,https://www.energieoprijksgrond.nl/projecten/energiecorridor+betuwe+a15/default.aspx,RES Rivierenland en RES Arnhem Nijmegen,A15 vanaf aansluiting 28 Arkel bij Gorinchem t/m knooppunt Ressen,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,71396048.73093796,134804.28505516506,-1,5.362424700826202,51.882023738904934,POINT (5.362424700826202 51.882023738904934)
,,Energieproject,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A59 's-Hertogenbosch - Bernheze,23.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a59/default.aspx,RES Noordoost Brabant,A59 binnen de gemeente 's-Hertogenbosch en de gemeente Bernheze,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,29373049.51422119,54826.36812588728,-1,5.293587618313581,51.71681312946213,POINT (5.293587618313581 51.71681312946213)
,,Energieproject,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zonnelint A12-A30,15.0,Voorbereiding tender,Zon op land,circa 10 megawattpiek,x,https://www.energieoprijksgrond.nl/projecten/zonnelinta12-a30/default.aspx,RES Foodvalley,De A12 en de A30 binnen de gemeente Ede,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,22135352.64857483,41965.249195414166,-1,5.609181308446902,52.065220471837584,POINT (5.609181308446902 52.065220471837584)
,,Energieproject,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Duurzaamheidsroute A35,11.0,Planfase,Zon op land,circa 90-110 megawattpiek,x,https://www.energieoprijksgrond.nl/duurzaamheidsroute+a35/default.aspx,RES Twente,A35 van Hellendoorn (N35 Salland-Twentetunnel) tot Enschede (Duitse grens) en A1 in de gemeente Hengelo,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,57481474.40390015,107433.4232705294,-1,6.828438231343378,52.27899570802097,POINT (6.828438231343378 52.27899570802097)
,,Energieproject,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A28-A7 Drenthe-Groningen,7.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a28-a7+drenthe-groningen/default.aspx,RES Drenthe,"A28 in Drenthe, van Meppel tot en met gemeente Tynaarlo",https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,75488120.20639038,144918.1123399057,9,6.531463901640094,52.90619258439761,POINT (6.531463901640094 52.90619258439761)
,,Energieproject,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drentse Zonneroute A37,8.0,Planfase,Zon op land,circa 165 megawattpiek,x,https://www.energieoprijksgrond.nl/projecten/drentse+zonneroute+a37/default.aspx,RES Drenthe,A37 van Hoogeveen (viaduct Alteveer) tot de Duitse grens,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,45745651.994522095,86975.5114103991,-1,6.85271248547979,52.72160825124977,POINT (6.85271248547979 52.72160825124977)
,,Energieproject,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A12 Oost en West,13.0,Verkenning,Zon op land,40-60 MWp,x,https://www.energieoprijksgrond.nl/projecten/a12+utrecht/default.aspx,"RES U16, RES Foodvalley en RES Amersfoort","De hele A12 in de provincie Utrecht, vanaf Woerden t/m Veenendaal",https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,57923356.25712204,108415.7000925828,-1,5.270961797167358,52.06235490741106,POINT (5.270961797167358 52.06235490741106)
,,Energieproject,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A6 Zon Lelystad Dronten,5.0,Planfase,Zon op land ,circa 60-70MWp,x,https://energieoprijksgrond.nl/a6+zon+lelystad/default.aspx,Flevoland,Aansluiting 8 tot Ketelbrug,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,35716905.68778992,68845.965339135,-1,5.531284525353022,52.50265625425489,POINT (5.531284525353022 52.50265625425489)
,,Energieproject,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A73-A77,24.0,Planfase,Zon op land,circa 37 ha,x,https://www.energieoprijksgrond.nl/projecten/a73+-+a77/default.aspx,-,A73 van Cuijk tot Venray en A77 van knooppunt Rijkevoort tot Duitse grens,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,35915315.185157776,69686.79605579788,-1,5.944991829733232,51.65996461567937,POINT (5.944991829733232 51.65996461567937)
,,Energieproject,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zon langs de A28 Amersfoort-Utrecht,14.0,Verkenning,Zon op land,-,x,https://www.energieoprijksgrond.nl/a28/default.aspx,RES Amersfoort en RES U16,A28 van Amersfoort  (knooppunt Hoevelaken) tot Utrecht (knooppunt Rijnsweerd).,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,23776313.832561493,48417.59231127911,7,5.370783974218096,52.12935129755692,POINT (5.370783974218096 52.12935129755692)
,,Energieproject,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A4-N11,26.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a4-n11/default.aspx,"RES Holland-Rijnland, RES Midden- Holland","De N11 tussen Bodegraven en Leiden, en de A4 tussen Oudewetering tot Leidschedam",https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,44235005.70364761,84268.5276722441,-1,4.51251753436124,52.14287183332384,POINT (4.51251753436124 52.14287183332384)
,,Energieproject,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A7-A8,27.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a7-a8/default.aspx,RES Noord-Holland Noord en Noord-Holland Zuid,De A7 binnen Noord-Holland en de A8,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,76783485.03416061,145447.54810766096,-1,5.030572650908333,52.67908984246982,POINT (5.030572650908333 52.67908984246982)
,,Energieproject,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2-A76-A79,30.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a2-a76-a79/default.aspx,Zuid-Limburg,A2: 43 km - Belgische grens bij Eijsden tot afrit 46 Roosteren. A76: 27 km – Knooppunt Kerensheide tot de Duitse grens bij Bocholtz. A79: 17 km – Knooppunt Kruisdonk bij Maastricht tot knooppunt Kunderberg bij Heerlen. Totaal: 87 km snelweg.,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,88804942.42619324,166911.59683204212,-1,5.9067742888057735,50.913128207932644,POINT (5.9067742888057735 50.913128207932644)
,,Energieproject,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A12 Zuid-Holland,25.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a12+zuid-holland/default.aspx,RES Rotterdam-Den Haag en RES Midden-Holland,De A12 van Den Haag tot aan provinciegrens  Utrecht,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,43373229.69838333,81390.51108822403,-1,4.47504592674068,52.04682390508632,POINT (4.47504592674068 52.04682390508632)
,,Energieproject,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1-A50,10.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a1-a50/default.aspx,RES Stedendriehoek,"De A1/A50 in gemeenten: Apeldoorn, Heerde en Voorst",https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,77677765.74256897,150286.48766903655,-1,6.002096303267828,52.259513469264526,POINT (6.002096303267828 52.259513469264526)
,,Energieproject,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A2 Utrecht Zuid,28.0,Verkenning,Zon op land,energie voor 5.000 tot 7.500 huishoudens,x,https://www.energieoprijksgrond.nl/projecten/a2+utrecht+zuid/default.aspx,U16,De A2 van Utrecht (na knooppunt Rijnsweerd) t/m Vijfheerenlanden (afslag 12 Everdingen),https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,19050420.83185959,36306.37409714524,-1,5.078570517995798,51.996524143989646,POINT (5.078570517995798 51.996524143989646)
,,Energieproject,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A1 Utrecht,9.0,Verkenning,Zon op land,energie voor 2.000 tot 5000 huishoudens,x,https://www.energieoprijksgrond.nl/projecten/a1+utrecht/default.aspx,RES Amersfoort,A1 vanaf knooppunt Eemnes t/m knooppunt Hoevelaken en A27 in Eemnes,https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,19117668.63293457,43030.80258993714,-1,5.247058929276127,52.22847106874058,POINT (5.247058929276127 52.22847106874058)
,,Energieproject,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OER Brainport Rijkswegen,29.0,Verkenning,Zon op land,wordt momenteel onderzocht,x,https://energieoprijksgrond.nl/projecten/oer+klimaatcorridor+a67/default.aspx,Metropoolregio Eindhoven,"A67, A2, A50 en A58. We kijken specifiek naar het traject langs de A2 (39 km) tussen Best en de provinciegrens met Limburg, de A50 (10 km) tussen Son en Breugel en knooppunt Batadorp, de A58 (13 km) tussen knooppunt Batadorp en Oirschot en de A67 (53 km) van de Nederlandse grens met België tot de provinciegrens tussen Noord-Brabant en Limburg",https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,106565553.78208923,206213.0817326248,-1,5.771921851616225,51.41497147305741,POINT (5.771921851616225 51.41497147305741)
,,Energieproject,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A27,6.0,Voorverkenning,Zon op land,wordt momenteel onderzocht,x,https://www.energieoprijksgrond.nl/projecten/a27/default.aspx,Noord-Holland Zuid; Utrecht; Alblasserwaard,A27 van Stichtse Brug (Blaricum) tot en met knoop Avelingen (Gorinchem),https://ez.maps.arcgis.com/sharing/rest/content/items/a2cc7f9dd3414822a2664bf7b3df5ace/data,72746350.48531342,139710.04560197622,-1,5.146149551062236,52.065862135515225,POINT (5.146149551062236 52.065862135515225)
